name,시장유형,소재지도로명주소,시장개설주기,lat,long,점포수,,,,,,,
야음상가시장,상설장,울산광역시 남구 수암로 244-6,매일,35.523615,129.331864,110,,,,,,,
울산번개시장,상설장,울산광역시 남구 신선로184번길 46-1,매일,35.520238,129.336771,124,,,,,,,
울산산업공구월드,상설장,울산광역시 남구 갈밭로 24,매일,35.535785,129.342638,282,,,,,,,
남목전통시장,상설장,울산광역시 동구 남목17길 9,매일,35.542724,129.427387,121,,,,,,,
대송농수산물시장,상설장,울산광역시 동구 대송8길 6,매일,35.499209,129.420649,90,,,,,,,
동울산종합시장,상설장,울산광역시 동구 진성14길 77,매일,35.508831,129.425429,68,,,,,,,
월봉시장,상설장,울산광역시 동구 진성14길 94,매일,35.509669,129.426029,179,,,,,,,
염포시장(신전시장),상설장,울산광역시 북구 새장터6길 4,매일,35.535526,129.390746,48,,,,,,,
호계공설시장,상설장+5일장,울산광역시 북구 호계3길 17-11,1일+6일,35.623616,129.355738,59,,,,,,,
화봉시장(화봉종합시장),상설장,울산광역시 북구 상방로 94,매일,35.58881997,129.365826,46,,,,,,,
곡천공설시장,5일장,울산광역시 울주군 웅촌면 곡천동문길 20-22,1일+6일,35.465618,129.2096999,10,,,,,,,
남창옹기종기시장,상설장+5일장,울산광역시 울주군 온양읍 남창장터길 24,3일+8일,35.416687,129.282781,21,,,,,,,
덕신1차시장,상설장+5일장,울산광역시 울주군 온산읍 온덕1길 25,5일+10일,35.435244,129.309352,53,,,,,,,
덕신2차시장,상설장+5일장,울산광역시 울주군 온산읍 신온7길 69,5일+10일,35.429349,129.310023,24,,,,,,,
양동산업용품시장,상설장,광주광역시 서구 독립로 205,매일,35.151171,126.906622,135,,,,,,,
양동수산전통시장,상설장,광주광역시 서구 천변좌로246번길 16,매일,35.153235,126.90166,125,,,,,,,
화정동서부시장,상설장,광주광역시 서구 화운로156번길 24-1,매일,35.153041,126.879282,250,,,,,,,
법동시장,상설장,대전광역시 대덕구 계족로608번길 23,매일,36.366225,127.431573,74,,,,,,,
송촌시장,상설장,대전광역시 대덕구 동춘당로 83,매일,36.364638,127.439864,34,,,,,,,
신탄진시장,5일장,대전광역시 대덕구 석봉로43번길 37,3일+8일,36.449153,127.426507,230,,,,,,,
중리시장,상설장,대전광역시 대덕구 중리북로31번길 26,매일,36.36558954,127.426389,166,,,,,,,
가양시장,상설장,대전광역시 동구 매봉로 18,매일,36.346263,127.443199,10,,,,,,,
대전도매시장,상설장,대전광역시 동구 대전로791번길 3,매일,36.330202,127.432919,118,,,,,,,
대전상가시장,상설장,대전광역시 동구 충무로 185,매일,36.321788,127.436652,24,,,,,,,
신도시장,상설장,대전광역시 동구 흥룡로37번길 12,매일,36.349521,127.447114,73,,,,,,,
신중앙시장,상설장,대전광역시 동구 중앙로200번길 85,매일,36.327297,127.433635,125,,,,,,,
용운시장,상설장,대전광역시 동구 용운로 164,매일,36.327816,127.460585,40,,,,,,,
인동시장,상설장,대전광역시 동구 대전천동로 452,매일,36.322532,127.435913,41,,,,,,,
자유도매시장,상설장,대전광역시 동구 중앙로200번길 40,매일,36.329237,127.432006,102,,,,,,,
전통중앙도매상가,상설장,대전광역시 동구 대전로 786,매일,36.329826,127.433704,145,,,,,,,
중앙도매시장,상설장,대전광역시 동구 대전로 783,매일,36.32956033,127.433185,68,,,,,,,
중앙메가프라자,상설장,대전광역시 동구 중앙로200번길 99,매일,36.3267299,127.433958,151,,,,,,,
중앙상가시장,상설장,대전광역시 동구 대전로791번길 38,매일,36.329615,127.431126,200,,,,,,,
중앙종합시장,상설장,대전광역시 동구 중교로 119,매일,36.328592,127.432202,122,,,,,,,
도마큰시장,상설장,대전광역시 서구 도마4길 73,매일,36.315806,127.381367,465,,,,,,,
한민시장,상설장,대전광역시 서구 도솔로308번길 27,매일,36.334621,127.384001,146,,,,,,,
정서진중앙시장,상설장,인천광역시 서구 원창로239번길 11,매일,37.518572,126.675938,131,,,,,,,
연수구옥련시장,상설장,인천광역시 연수구 독배로40번길 35,매일,37.424622,126.64683,300,,,,,,,
연수송도역전시장,상설장,인천광역시 연수구 한나루로196번길 14,매일,37.426458,126.657694,106,,,,,,,
신포시장,상설장,인천광역시 중구 우현로49번길 11-5,매일,37.471462,126.627812,151,,,,,,,
신흥시장,상설장,인천광역시 중구 도원로 15-1,매일,37.46606007,126.636624,66,,,,,,,
인천종합어시장,상설장,인천광역시 중구 연안부두로33번길 37,매일,37.454136,126.607164,505,,,,,,,
1913송정역시장(송정역전매일시장),상설장,광주광역시 광산구 송정로8번길 33,매일,35.135564,126.791534,72,,,,,,,
비아5일시장,5일장,광주광역시 광산구 비아중앙로 26-1,1일+6일,35.221358,126.825266,52,,,,,,,
송정5일시장,5일장,광주광역시 광산구 광산로30번길 65,3일+8일,35.13707956,126.796906,110,,,,,,,
송정매일시장,상설장,광주광역시 광산구 송정로29번길 64,매일,35.137449,126.796845,31,,,,,,,
우산매일시장,상설장,광주광역시 광산구 용아로 245,매일,35.165248,126.801486,43,,,,,,,
월곡시장,상설장,광주광역시 광산구 사암로 300,매일,35.171297,126.809648,43,,,,,,,
무등시장,상설장,광주광역시 남구 군분로 27,매일,35.135926,126.894542,65,,,,,,,
봉선시장,상설장,광주광역시 남구 봉선중앙로91번길 7,매일,35.129051,126.910002,64,,,,,,,
남광주시장,상설장,광주광역시 동구 제봉로17번길 18-6,매일,35.13929961,126.9208104,220,,,,,,,
남광주해뜨는시장,상설장,광주광역시 동구 제봉로17번길 13-6,매일,35.138963,126.921252,61,,,,,,,
대인시장,상설장,광주광역시 동구 제봉로194번길 7,매일,35.154013,126.916534,299,,,,,,,
산수시장,상설장,광주광역시 동구 필문대로192번길 17-1,매일,35.153487,126.929733,82,,,,,,,
동부시장,상설장,광주광역시 북구 중문로9번길 39,매일,35.173886,126.916337,35,,,,,,,
두암시장,상설장,광주광역시 북구 금녕길 23,매일,35.171578,126.9293897,37,,,,,,,
말바우시장,상설장+3일장,광주광역시 북구 동문대로97번길 55,2일+4일+7일+9일,35.172978,126.921361,515,,,,,,,
운암시장,상설장,광주광역시 북구 대자로 87,매일,35.173373,126.882004,118,,,,,,,
광주양동시장,상설장,광주광역시 서구 천변좌로 238,매일,35.153907,126.902558,275,,,,,,,
양동건어물시장,상설장,광주광역시 서구 천변좌로254번길 6,매일,35.153168,126.9033302,68,,,,,,,
양동경열로시장,상설장,광주광역시 서구 경열로 140-1,매일,35.153668,126.900847,78,,,,,,,
양동닭전길시장,상설장,광주광역시 서구 천변좌로262번길 4,매일,35.152819,126.903996,180,,,,,,,
양동복개상가,상설장,광주광역시 서구 천변좌로 243,매일,35.153599,126.903928,269,,,,,,,
월봉시장,상설장,울산광역시 동구 화정6길 16(화정동),매일,35.4949852,129.4248536,118,,,,,,,
인천남부종합시장,상설장,인천광역시 미추홀구 인하로 274-30,매일,37.447375,126.678396,123,,,,,,,
인천용남시장,상설장,인천광역시 미추홀구 인주대로266번길 17-1,매일,37.451898,126.665849,60,,,,,,,
토지금고시장,상설장,인천광역시 미추홀구 낙섬중로38번길 5,매일,37.45154989,126.637802,118,,,,,,,
학익시장,상설장,인천광역시 미추홀구 한나루로 400,매일,37.443515,126.664965,87,,,,,,,
간석자유시장,상설장,인천광역시 남동구 백범로 312-1,매일,37.463884,126.715343,138,,,,,,,
구월도매전통시장,상설장,인천광역시 남동구 인하로 527,매일,37.443246,126.705221,77,,,,,,,
구월시장,상설장,인천광역시 남동구 호구포로790번길 21-4,매일,37.452867,126.720496,145,,,,,,,
만수시장,상설장,인천광역시 남동구 만수로27번길 4-13,매일,37.459983,126.732151,68,,,,,,,
인천모래내전통시장,상설장,인천광역시 남동구 구월로276번길 39,매일,37.453836,126.721334,216,,,,,,,
장승백이전통시장,상설장,인천광역시 남동구 인주대로888번길 35,매일,37.446564,126.735227,95,,,,,,,
동부시장,상설장,인천광역시 동구 샛골로 164-5,매일,37.476998,126.645248,54,,,,,,,
송림공구상가,상설장,인천광역시 동구 봉수대로 98,매일,37.483591,126.662211,326,,,,,,,
송현시장,상설장,인천광역시 동구 화도진로44번길 18,매일,37.476161,126.634643,103,,,,,,,
인천산업유통사업협동조합,상설장,인천광역시 동구 방축로83번길 23,매일,37.484828,126.654796,4735,,,,,,,
중앙시장,상설장,인천광역시 동구 중앙로 68,매일,37.475353,126.633345,103,,,,,,,
현대시장,상설장,인천광역시 동구 송림로109번길 21,매일,37.477487,126.646124,285,,,,,,,
일신시장(부일종합시장),상설장,인천광역시 부평구 경인로1118번길 14-7,매일,37.48472019,126.743279,79,,,,,,,
부평깡시장,상설장,인천광역시 부평구 주부토로32번길 25,매일,37.497888,126.726541,150,,,,,,,
부평문화의거리,상설장,인천광역시 부평구 부평문화로 78-2,매일,37.494082,126.725005,210,,,,,,,
부평종합시장,상설장,인천광역시 부평구 부흥로316번길 38-3,매일,37.496498,126.726619,200,,,,,,,
십정종합시장(열우물전통시장),상설장,인천광역시 부평구 배곶남로21번길 18,매일,37.473402,126.695504,75,,,,,,,
진흥종합시장,상설장,인천광역시 부평구 부흥로304번길 27,매일,37.496947,126.725706,82,,,,,,,
가좌시장,상설장,인천광역시 서구 장고개로337번길 18-19,매일,37.494139,126.683398,123,,,,,,,
신거북시장,상설장,인천광역시 서구 거북로 99,매일,37.503286,126.672989,120,,,,,,,
인천강남시장,상설장,인천광역시 서구 강남로 14,매일,37.511221,126.671995,117,,,,,,,
인천축산물시장,상설장,인천광역시 서구 가좌로96번길 35,매일,37.478993,126.688457,117,,,,,,,
고흥전통시장,상설장,전라남도 고흥군 고흥읍 시장길 20,상설,34.60799792,127.2858602,111,,,,,,,
녹동전통시장,상설장,전라남도 고흥군 도양읍 녹동시장길 39,상설,34.52795492,127.1374082,67,,,,,,,
도화전통시장,5일장,전라남도 고흥군 도화면 동신길 16-8,"3,8",34.50993323,127.3221312,18,,,,,,,
과역전통시장,5일장,전라남도 고흥군 과역면 과역로 857,"5,10",34.679021,127.3626871,82,,,,,,,
동강전통시장,5일장,전라남도 고흥군 동강면 원유둔4길 14,"1,6",34.78056847,127.334821,43,,,,,,,
화원시장,상설장,대구광역시 달성군 화원읍 비슬로512길 66,매일,35.80125417,128.4997367,33,,,,,,,
현풍백년도깨비시장,상설장,대구광역시 달성군 현풍읍 현풍로6길 5,매일,35.694751,128.442243,85,,,,,,,
논공시장,상설장,대구광역시 달성군 논공읍 금포시장길 4,정기,35.774035,128.4216852,12,,,,,,,
구지시장,상설장,대구광역시 달성군 구지면 창리로11길 15-7,정기,35.657765,128.412578,4,,,,,,,
논공중앙시장,상설장,대구광역시 달성군 논공읍 용호로2길 12,매일,35.72838744,128.446519,50,,,,,,,
서문시장2지구종합상가,상설장,대구광역시 중구 큰장로26길 25,매일,35.868815,128.579531,1518,,,,,,,
서문시장5지구,상설장,대구광역시 중구 큰장로26길 6,매일,35.868085,128.578464,237,,,,,,,
서문시장건해산물상가,상설장,대구광역시 중구 큰장로26안길 5,매일,35.868143,128.579488,100,,,,,,,
서문시장제1지구직물시장,상설장,대구광역시 중구 큰장로28길 10,매일,35.869394,128.579831,196,,,,,,,
서문시장제1지구포목시장,상설장,대구광역시 중구 큰장로28길 10,매일,35.869394,128.579831,286,,,,,,,
약령시장,상설장,대구광역시 중구 남성로 27-1,매일,35.868127,128.5899204,215,,,,,,,
염매시장,상설장,대구광역시 중구 종로 11-9,매일,35.866868,128.5916802,71,,,,,,,
서문시장4지구종합대체상가(베네시움),상설장,대구광역시 중구 달성로 18,매일,35.86673048,128.582723,1220,,,,,,,
강화중앙시장(a동b동),상설장,인천광역시 강화군 강화읍 강화대로 429,매일,37.746855,126.483862,126,,,,,,,
강화터미널상가,상설장,인천광역시 강화군 강화읍 중앙로 43,매일,37.739777,126.490407,93,,,,,,,
강화풍물시장,상설장+5일장,인천광역시 강화군 강화읍 중앙로 17-9,2일+7일,37.741422,126.492869,183,,,,,,,
계산시장,상설장,인천광역시 계양구 계산시장길 10-18,매일,37.5392795,126.724853,119,,,,,,,
계양산전통시장,상설장,인천광역시 계양구 병방시장로61번길 4,매일,37.548459,126.739243,124,,,,,,,
작전시장,상설장,인천광역시 계양구 봉오대로677번길 20,매일,37.532487,126.724325,120,,,,,,,
석바위시장,상설장,인천광역시 미추홀구 경인로471번길 7,매일,37.459171,126.691617,172,,,,,,,
신기시장,상설장,인천광역시 미추홀구 인하로272번길 25,매일,37.446898,126.678282,130,,,,,,,
용현시장,상설장,인천광역시 미추홀구 용삼길 13,매일,37.457561,126.650374,237,,,,,,,
곡성기차마을전통시장,5일장,전라남도 곡성군 곡성읍 곡성로 856,3일+8일,35.279769,127.298438,151,,,,,,,
석곡전통시장,5일장,전라남도 곡성군 석곡면 석곡로 70,5일+10일,35.132944,127.254094,48,,,,,,,
옥과5일시장,5일장,전라남도 곡성군 옥과면 리문8길 14,4일+9일,35.275903,127.137953,40,,,,,,,
광양5일시장,5일장,전라남도 광양시 광양읍 백운로 3,1일+6일,34.971161,127.590453,99,,,,,,,
광양매일시장,상설장,전라남도 광양시 광양읍 매천로 821-5,매일,34.97580974,127.585157,75,,,,,,,
광영상설시장,상설장,전라남도 광양시 광영시장길 19,매일,34.961446,127.7203697,42,,,,,,,
옥곡5일시장,5일장,전라남도 광양시 옥곡면 큰골1길 2-26,4일+9일,34.988503,127.7002397,62,,,,,,,
중마시장,상설장,전라남도 광양시 중마중앙로 88,매일,34.938203,127.6988496,80,,,,,,,
구례5일시장,5일장,전라남도 구례군 구례읍 5일시장작은길 20,3일+8일,35.210152,127.470081,163,,,,,,,
구례상설시장,상설장,전라남도 구례군 구례읍 구례1길 45-6,매일,35.209624,127.465757,39,,,,,,,
나주목사고을시장,상설장+5일장,전라남도 나주시 청동길 14,4일+9일,35.036246,126.723767,129,,,,,,,
남평5일시장,5일장,전라남도 나주시 남평읍 지석로 21,1일+6일,35.045822,126.8415403,42,,,,,,,
다시5일시장,5일장,전라남도 나주시 다시면 다시로 168-32,3일+8일,35.016104,126.635774,24,,,,,,,
영산포풍물시장,5일장,전라남도 나주시 풍물시장2길 12-14,5일+10일,34.99199963,126.707267,95,,,,,,,
창평전통시장,5일장,전라남도 담양군 창평면 사동길 14-25,5일+10일,35.238107,127.014907,48,,,,,,,
동부시장,상설장,전라남도 목포시 영산로257번길 15,매일,34.804607,126.393455,279,,,,,,,
목포종합수산시장,상설장,전라남도 목포시 해안로 265-4,매일,34.78777034,126.389873,131,,,,,,,
신중앙시장,상설장,전라남도 목포시 원산중앙로 51,매일,34.810255,126.377524,144,,,,,,,
자유시장,상설장,전라남도 목포시 자유로 122,매일,34.792964,126.403068,168,,,,,,,
중앙먹통시장,상설장,전라남도 목포시 삼일로13번길 18-2,매일,34.794046,126.381791,91,,,,,,,
청호시장,상설장,전라남도 목포시 석현로 28,매일,34.815381,126.424593,166,,,,,,,
항동시장,상설장,전라남도 목포시 수강로12번길 2,매일,34.786009,126.385612,127,,,,,,,
무안전통시장,상설장+5일장,전라남도 무안군 무안읍 승달로 11,4일+9일,34.993487,126.472427,64,,,,,,,
일로전통시장,5일장,전라남도 무안군 일로읍 시장길 11-22,1일+6일,34.847535,126.494335,14,,,,,,,
녹차골보성향토시장(보성읍5일시장),상설장+5일장,전라남도 보성군 보성읍 현충로 42-1,2일+7일,34.765649,127.077232,98,,,,,,,
벌교5일시장,상설장+5일장,전라남도 보성군 벌교읍 시장1길 10,4일+9일,34.844938,127.345079,57,,,,,,,
벌교매일시장,상설장,전라남도 보성군 벌교읍 시장2길 10-41,매일,34.843015,127.345993,90,,,,,,,
남양시장,상설장,화성시 남양시장로 61 일원,"상설 및 1,6일장",37.20953077,126.8172094,434,,,,,,,
발안만세시장,상설장,화성시 향남읍 평2길 7 일원,"상설 및 0,5일장",37.13141607,126.9094648,214,,,,,,,
사강시장,상설장,화성시 송산면 송산포도로 109-2 일원,"상설 및 2,7일장",37.21339383,126.7369184,347,,,,,,,
조암시장,상설장,화성시 우정읍 조암남로 28 일원,"상설 및 4,9일장",37.08350022,126.818451,400,,,,,,,
오수시장,상설장,전라북도 임실군 오수면 오수로 159,매일,35.538438,127.326652,19,,,,,,,
임실시장,상설장+5일장,전라북도 임실군 임실읍 운수로 26,1일+6일,35.614451,127.282711,67,,,,,,,
산서시장,5일장,전라북도 장수군 산서면 보산로 1864-11,2일+7일,35.584495,127.395889,31,,,,,,,
장계시장,5일장,전라북도 장수군 장계면 시장천변길 36,3일+8일,35.729438,127.582272,44,,,,,,,
장수시장,5일장,전라북도 장수군 장수읍 시장로 11,5일+10일,35.649102,127.517472,33,,,,,,,
모래내시장(전주),상설장,전라북도 전주시 덕진구 모래내4길 8-8,매일,35.833567,127.143872,210,,,,,,,
전주남부시장,상설장,전라북도 전주시 완산구 풍남문1길 19-3,매일,35.812786,127.147537,327,,,,,,,
전주신중앙시장(신중앙시장),상설장,전라북도 전주시 완산구 태평5길 33,매일,35.824123,127.143482,168,,,,,,,
전주중앙상가,상설장,전라북도 전주시 완산구 태평3길 70,매일,35.825226,127.142458,386,,,,,,,
서부시장상점가(서부시장 통합),상설장,전라북도 전주시 완산구 효동2길 14-8,매일,35.805237,127.126663,150,,,,,,,
샘고을시장,상설장,전라북도 정읍시 태평6길 25,매일,35.562888,126.855106,322,,,,,,,
신태인시장,상설장+5일장,전라북도 정읍시 신태인읍 신태인1길 16,3일+8일,35.684721,126.887862,48,,,,,,,
정읍연지시장(정읍제2시장),상설장,전라북도 정읍시 연지시장1길 62-19,매일,35.573026,126.8469003,47,,,,,,,
진안고원시장,상설장+5일장,전라북도 진안군 진안읍 시장1길 16,4일+9일,35.792633,127.429424,68,,,,,,,
강진읍시장,상설장+5일장,전라남도 강진군 강진읍 시장길 17-14,4일+9일,34.640343,126.774116,84,,,,,,,
마량5일시장,5일장,전라남도 강진군 마량면 마량5길 11,3일+8일,34.450956,126.816582,78,,,,,,,
병영5일시장,상설장+5일장,전라남도 강진군 병영면 남삼인길 6,3일+8일,34.713802,126.815555,13,,,,,,,
고흥전통시장,상설장+5일장,전라남도 고흥군 고흥읍 시장길 1,4일+9일,34.608357,127.2866005,121,,,,,,,
과역전통시장,상설장+5일장,전라남도 고흥군 과역면 시장안길 15,5일+10일,34.679452,127.3622598,35,,,,,,,
녹동전통시장,상설장+5일장,전라남도 고흥군 도양읍 녹동남촌1길 24,3일+8일,34.527877,127.138337,72,,,,,,,
도화전통시장,5일장,전라남도 고흥군 도화면 동신길 16-6,3일+8일,34.509792,127.321881,14,,,,,,,
동강전통시장,5일장,전라남도 고흥군 동강면 원유둔4길 14,1일+6일,34.780568,127.334842,25,,,,,,,
남원공설시장,상설장+5일장,전라북도 남원시 의총로 51,4일+9일,35.404617,127.375868,135,,,,,,,
남원인월시장,5일장,전라북도 남원시 인월면 인월로 65-3,3일+8일,35.461532,127.602092,45,,,,,,,
용남시장,상설장,전라북도 남원시 동헌길 10,매일,35.407105,127.376766,106,,,,,,,
무주시장(반딧불장터),5일장,전라북도 무주군 무주읍 장터로 2,1일+6일,36.004655,127.653474,47,,,,,,,
무풍시장(대덕산장터),5일장,전라북도 무주군 무풍면 현내로 213,3일+8일,35.969453,127.848794,10,,,,,,,
설천시장(삼도봉장터),5일장,전라북도 무주군 설천면 삼도봉로 11,2일+7일,36.009905,127.788019,13,,,,,,,
안성시장(덕유산장터),5일장,전라북도 무주군 안성면 칠연로 37,5일+10일,35.866567,127.653756,30,,,,,,,
부안상설시장,상설장,전라북도 부안군 부안읍 부풍로 47,매일,35.727115,126.732962,190,,,,,,,
줄포시장,상설장+5일장,전라북도 부안군 줄포면 부안로 865,1일+6일,35.587601,126.676855,30,,,,,,,
동계시장,5일장,전라북도 순창군 동계면 동계로 22,2일+7일,35.439542,127.239806,17,,,,,,,
복흥시장,5일장,전라북도 순창군 복흥면 정산2길 6,3일+8일,35.431843,126.932756,12,,,,,,,
순창시장,5일장,전라북도 순창군 순창읍 남계로 58,1일+6일,35.37186989,127.145059,150,,,,,,,
고산미소시장,상설장,전라북도 완주군 고산면 남봉로 134,매일,35.974075,127.205412,32,,,,,,,
봉동시장,상설장+5일장,전라북도 완주군 봉동읍 봉동동서로 134-5,5일+10일,35.938722,127.167071,33,,,,,,,
삼례시장,상설장,전라북도 완주군 삼례읍 삼봉로 6,매일,35.910613,127.073586,60,,,,,,,
매일시장,상설장,전라북도 익산시 중앙로3길 13,매일,35.940398,126.949674,57,,,,,,,
북부시장,상설장+5일장,전라북도 익산시 인북로 219,4일+9일,35.948222,126.956591,168,,,,,,,
서동시장,상설장,전라북도 익산시 중앙로3길 39,매일,35.942705,126.950551,62,,,,,,,
익산 구시장,상설장,전라북도 익산시 인북로8길 22,매일,35.93153044,126.952341,91,,,,,,,
익산금마시장,상설장+5일장,전라북도 익산시 금마면 고도길 58,2일+7일,35.992183,127.053425,40,,,,,,,
익산남부시장,상설장,전라북도 익산시 평동로11길 12,매일,35.931945,126.953379,55,,,,,,,
익산장(익산북부장),상설장+5일장,전라북도 익산시 인북로11길 27,4일+9일,35.951228,126.956625,250,,,,,,,
중앙시장,상설장,전라북도 익산시 중앙로3길 27,매일,35.94206031,126.949733,137,,,,,,,
함열시장,상설장+5일장,전라북도 익산시 함열읍 와리2길 8,2일+7일,36.080829,126.958522,23,,,,,,,
황등시장,상설장+5일장,전라북도 익산시 황등면 석재길 22,5일+10일,35.99888044,126.952476,55,,,,,,,
강진시장,상설장+5일장,전라북도 임실군 강진면 호국로 14-12,2일+7일,35.529069,127.161038,23,,,,,,,
관촌시장,5일장,전라북도 임실군 관촌면 사선1길 70-3,5일+10일,35.678781,127.2676801,34,,,,,,,
성환이화시장,5일장,충청남도 천안시 서북구 성환읍 성환중앙로 50,1일+6일,36.918106,127.130913,50,,,,,,,
천안역전시장,상설장,충청남도 천안시 동남구 공설시장1길 9,매일,36.809908,127.148908,130,,,,,,,
정산시장,상설장+5일장,충청남도 청양군 정산면 정현길 54,5일+10일,36.410594,126.948018,58,,,,,,,
청양전통시장,상설장+5일장,충청남도 청양군 청양읍 칠갑산로6길 6,2일+7일,36.450487,126.801846,135,,,,,,,
안면도수산시장(안면도장터),상설장,충청남도 태안군 안면읍 장터로 104,매일,36.516356,126.346008,33,,,,,,,
태안서부시장,상설장,충청남도 태안군 태안읍 시장2길 38-4,매일,36.753193,126.296659,146,,,,,,,
태안동부시장(태안특산물전통시장),상설장+5일장,충청남도 태안군 태안읍 시장4길 32,3일+8일,36.752243,126.299027,140,,,,,,,
갈산정기시장,5일장,충청남도 홍성군 갈산면 상촌로 29,3일+8일,36.603698,126.550554,85,,,,,,,
광천전통시장,상설장+5일장,충청남도 홍성군 광천읍 광천로 285,4일+9일,36.499838,126.625246,175,,,,,,,
홍성상설시장,상설장,충청남도 홍성군 홍성읍 아문길 60,매일,36.599738,126.663709,96,,,,,,,
홍성전통시장,상설장+5일장,충청남도 홍성군 홍성읍 홍성천길 242,1일+6일,36.602151,126.668023,220,,,,,,,
고창전통시장,상설장+5일장,전라북도 고창군 고창읍 동리로 62-11,3일+8일,35.432666,126.698771,75,,,,,,,
대산전통시장,5일장,전라북도 고창군 대산면 공음대산로 935,2일+7일,35.340107,126.598979,70,,,,,,,
무장전통시장,5일장,전라북도 고창군 무장면 왕제산로 725,5일+10일,35.414428,126.560604,25,,,,,,,
상하전통시장,5일장,전라북도 고창군 상하면 상하1길 8-3,1일+6일,35.44408963,126.491753,33,,,,,,,
해리전통시장,5일장,전라북도 고창군 해리면 해리중앙로 64-12,4일+9일,35.458656,126.542204,48,,,,,,,
흥덕전통시장,5일장,전라북도 고창군 흥덕면 흥덕시장길 3,4일+9일,35.52059009,126.7002295,25,,,,,,,
군산공설시장,상설장,전라북도 군산시 신금길 18,매일,35.983171,126.720325,285,,,,,,,
군산수산물종합센터,상설장,전라북도 군산시 내항2길 216,매일,35.993985,126.704742,150,,,,,,,
군산신영시장,상설장,전라북도 군산시 동신영길 56,매일,35.985615,126.72012,82,,,,,,,
군산주공시장,상설장,전라북도 군산시 하나운안1길 39,매일,35.965773,126.6954398,43,,,,,,,
대야전통시장,5일장,전라북도 군산시 대야면 대야시장로 7-1,1일+6일,35.944855,126.816085,53,,,,,,,
명산시장,상설장,전라북도 군산시 월명로 470,매일,35.983736,126.709545,72,,,,,,,
역전종합시장,상설장,전라북도 군산시 대명3길 15,매일,35.980989,126.720371,99,,,,,,,
금만시장,상설장,전라북도 김제시 동서7길 23,매일,35.800143,126.8864204,80,,,,,,,
김제전통시장,상설장+5일장,전라북도 김제시 사정거리1길 20,2일+7일,35.801621,126.883719,75,,,,,,,
역전시장,상설장,전라북도 김제시 중앙로 288,매일,35.79317041,126.901597,55,,,,,,,
원평공설시장(김제원평시장),상설장+5일장,전라북도 김제시 금산면 원평6길 39-10,4일+9일,35.714064,126.994732,33,,,,,,,
연산전통시장,상설장+5일장,충청남도 논산시 연산면 연산4길 10-8,5일+10일,36.21626966,127.216493,61,,,,,,,
화지중앙시장,상설장,충청남도 논산시 대화로 78,매일,36.208588,127.085011,306,,,,,,,
당진전통시장,상설장+5일장,충청남도 당진시 당진시장길 100,5일+10일,36.889931,126.629607,218,,,,,,,
합덕전통시장,상설장+5일장,충청남도 당진시 합덕읍 버그내2길 128-42,1일+6일,36.806166,126.7719699,69,,,,,,,
동부시장,상설장+5일장,충청남도 보령시 구상가길 14-5,3일+8일,36.349364,126.597,57,,,,,,,
보령중앙시장,상설장+5일장,충청남도 보령시 중앙시장1길 5,3일+8일,36.351088,126.5932002,117,,,,,,,
보령한내시장,5일장,충청남도 보령시 정화로길 13,3일+8일,36.349626,126.595826,72,,,,,,,
현대시장(현대상가시장),상설장,충청남도 보령시 대흥로 16,매일,36.348907,126.5969396,49,,,,,,,
부여시장,상설장+5일장,충청남도 부여군 부여읍 성왕로173번길 12,5일+10일,36.281494,126.907558,100,,,,,,,
부여중앙시장,상설장,충청남도 부여군 부여읍 중앙로13번길 14-3,매일,36.281919,126.912189,72,,,,,,,
홍산시장,5일장,충청남도 부여군 홍산면 홍산시장로 45-3,2일+7일,36.213933,126.757954,58,,,,,,,
대산종합시장,상설장,충청남도 서산시 대산읍 충의로 1942,매일,36.938005,126.433943,64,,,,,,,
서산동부전통시장(동부시장),상설장,충청남도 서산시 시장5로 15,매일,36.781825,126.456447,245,,,,,,,
해미시장,상설장,충청남도 서산시 해미면 읍성마을2길 16,매일,36.711134,126.545568,90,,,,,,,
해미종합시장,상설장,충청남도 서산시 해미면 남문1로 47,매일,36.711297,126.546494,46,,,,,,,
서천특화시장,5일장,충청남도 서천군 서천읍 충절로 42,2일+7일,36.075021,126.6868202,280,,,,,,,
장항전통시장,상설장,충청남도 서천군 장항읍 성화로 104,매일,36.015561,126.694572,101,,,,,,,
둔포전통시장(둔포시장),상설장+5일장,충청남도 아산시 둔포면 둔포면로25번길 15,2일+7일,36.929479,127.0360401,89,,,,,,,
온양온천시장(온양전통시장),상설장+5일장,충청남도 아산시 시장길 29,4일+9일,36.783292,127.004232,441,,,,,,,
고덕시장,상설장+5일장,충청남도 예산군 고덕면 용고길 342,3일+8일,36.743926,126.705214,30,,,,,,,
삽교시장,5일장,충청남도 예산군 삽교읍 두리3길 50-7,2일+7일,36.687257,126.741287,28,,,,,,,
역전시장,상설장+5일장,충청남도 예산군 예산읍 역전로 84,3일+8일,36.687025,126.829854,39,,,,,,,
예산상설시장,상설장+5일장,충청남도 예산군 예산읍 형제고개로 967,5일+10일,36.677235,126.849451,110,,,,,,,
예산시장,5일장,충청남도 예산군 예산읍 형제고개로 967,5일+10일,36.677235,126.849451,400,,,,,,,
천안중앙시장(구 남산중앙시장),상설장,충청남도 천안시 동남구 사직로 7,매일,36.800721,127.149302,400,,,,,,,
