name,lat,long,,,,,,,,,,,
신평시장,35.490598,129.085857,,,,,,,,,,,
양산남부시장,35.342444,129.037237,,,,,,,,,,,
양산남부시장상가,35.343389,129.037045,,,,,,,,,,,
양산북부시장,35.350449,129.041196,,,,,,,,,,,
신반시장,35.46761975,128.3245698,,,,,,,,,,,
의령시장,35.318749,128.2612495,,,,,,,,,,,
금곡시장,35.09075047,128.186231,,,,,,,,,,,
대곡시장,35.263701,128.168556,,,,,,,,,,,
동부종합상가,35.187045,128.116209,,,,,,,,,,,
문산시장,35.170465,128.169157,,,,,,,,,,,
일반성상가(일반성시장),35.171224,128.282207,,,,,,,,,,,
자유시장,35.180168,128.110305,,,,,,,,,,,
진주동성상가,35.180922,128.089333,,,,,,,,,,,
성주시장,35.91502532,128.285479,,,,,,,,,,,
벽진시장,35.94876617,128.216546,,,,,,,,,,,
옥현상가,34.896917,128.689927,,,,,,,,,,,
장평종합시장,34.890862,128.613105,,,,,,,,,,,
한라프라자,34.888204,128.6235602,,,,,,,,,,,
회원프라자,34.889028,128.624829,,,,,,,,,,,
거창시장,35.686831,127.914038,,,,,,,,,,,
고성공룡시장,34.972662,128.32338,,,,,,,,,,,
고성시장,34.97730013,128.323048,,,,,,,,,,,
배둔시장,35.05742987,128.3688699,,,,,,,,,,,
영오시장,35.108954,128.237686,,,,,,,,,,,
김해전통시장(김해동상시장),35.236238,128.883859,,,,,,,,,,,
삼방시장,35.250198,128.909036,,,,,,,,,,,
외동전통시장,35.232937,128.866007,,,,,,,,,,,
장유전통시장(장유중앙시장),35.200569,128.814808,,,,,,,,,,,
진례전통시장,35.248854,128.748926,,,,,,,,,,,
진영전통시장,35.302314,128.730627,,,,,,,,,,,
남면공설시장,34.771079,127.885914,,,,,,,,,,,
남해전통시장,34.840147,127.894484,,,,,,,,,,,
이동공설시장,34.80114029,127.953826,,,,,,,,,,,
내일전통시장,35.493336,128.753309,,,,,,,,,,,
무안시장(무안임시시장),35.470324,128.652098,,,,,,,,,,,
밀양아리랑시장,35.493059,128.752554,,,,,,,,,,,
송백시장,35.58629962,128.881702,,,,,,,,,,,
송지시장,35.396868,128.837196,,,,,,,,,,,
수산시장,35.374226,128.708781,,,,,,,,,,,
대해불빛시장,36.018799,129.368561,,,,,,,,,,,
두호1시장,36.061744,129.36936,,,,,,,,,,,
상대종합시장,36.019931,129.361108,,,,,,,,,,,
양학시장,36.027267,129.349741,,,,,,,,,,,
연일전통시장,35.996356,129.348683,,,,,,,,,,,
영남시장,35.987942,129.449615,,,,,,,,,,,
영일대북부시장,36.04629984,129.369104,,,,,,,,,,,
오천삼광시장,35.978304,129.412338,,,,,,,,,,,
오천시장,35.966472,129.4142295,,,,,,,,,,,
용흥시장,36.041634,129.351384,,,,,,,,,,,
장량성도시장,36.06828032,129.381372,,,,,,,,,,,
죽도농산물시장,36.034578,129.367968,,,,,,,,,,,
죽도시장,36.036419,129.368141,,,,,,,,,,,
죽도어시장,36.035134,129.369079,,,,,,,,,,,
중앙상가,36.040158,129.366151,,,,,,,,,,,
청하시장,36.197075,129.339661,,,,,,,,,,,
큰동해시장,36.026553,129.370981,,,,,,,,,,,
포항운하송림시장,36.028204,129.376312,,,,,,,,,,,
한라종합시장,36.041226,129.351271,,,,,,,,,,,
해도5(형산)시장,36.012702,129.366493,,,,,,,,,,,
효자시장,36.008551,129.332678,,,,,,,,,,,
흥해시장,36.110619,129.348288,,,,,,,,,,,
거제고현시장,34.886258,128.623655,,,,,,,,,,,
신부시장,34.868113,128.730088,,,,,,,,,,,
옥수동새시장,34.875713,128.732108,,,,,,,,,,,
옥수시장,34.875344,128.730873,,,,,,,,,,,
옥포국제시장,34.89396951,128.689238,,,,,,,,,,,
